lat_map,lon_map,time,id,date,time_s,address_map,incident_id,type,department,clean-type,match,drone-date
32.6174331136973,-117.071675777459,11:01am,c036b2411f53aa0efc0ebc8d80045ab3,2023-03-23,11:01am,330 Moss St,,,cvpd,,nan,2023-03-23 11:01:00
32.6296516211485,-117.097745352462,5:11am,06f25782e0d74e6437c6bcc4e559cca5,2023-03-24,5:11am,795 H St,,,cvpd,,nan,2023-03-24 05:11:00
32.6174414385984,-117.071635386625,10:47am,a0dc0bf5cb8f5e30faee642223f2dc6d,2023-03-24,10:47am,516 Hilltop Dr,,,cvpd,,nan,2023-03-24 10:47:00
32.552266876083,-116.976336196407,9:51am,2dad9997d5cc95a46db94b2067c7a41d,2023-03-25,9:51am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:51:00
32.5522678676963,-116.976336674417,9:56am,bfa83b57133ce5773b6e9849955c9faa,2023-03-25,9:56am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:56:00
32.5523029393858,-116.976148091356,9:46am,e52594fbbbb08db49ed25d09e3752a85,2023-03-25,9:46am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:46:00
32.5522431685889,-116.976164078219,9:38am,2b4398e91ce87f7b0dbc48b2628d7e22,2023-03-25,9:38am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:38:00
32.5523024686422,-116.976127190824,8:12am,a333c37e5c0b7243ae0906d4b4d3d138,2023-03-25,8:12am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 08:12:00
32.5522752524398,-116.976348952222,9:23am,c1139282aea4f2b856b1aaa5e5f424e2,2023-03-25,9:23am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:23:00
32.5522295766559,-116.976270058866,9:18am,06f362ff0b59d40089cce90733cbe70f,2023-03-25,9:18am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:18:00
32.552298131681,-116.976100937184,9:14am,7ee6c43646420ba10c62db845bf54846,2023-03-25,9:14am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:14:00
32.5522989475706,-116.976096287358,9:08am,0e098d2c91bd62b3cea5e23c0861ad5f,2023-03-25,9:08am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:08:00
32.5522370599346,-116.976045001245,9:08am,7d7fd6b0cab1a5c4a41c20cd3a497d50,2023-03-25,9:08am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:08:00
32.617424855268,-117.071652702845,8:45am,f96b16bc8e3fb25c90b182cdfd37765f,2023-03-25,8:45am,330 Moss St,,,cvpd,,nan,2023-03-25 08:45:00
32.5522794221417,-116.97616583944,8:41am,82231c994bf3e72ef77c1d334c52ef8d,2023-03-25,8:41am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 08:41:00
32.552280309367,-116.976165263028,8:37am,3ba1fd6907f19dc0bf613efb414f4269,2023-03-25,8:37am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 08:37:00
32.5523749613391,-116.976089784067,8:16am,58cf7abe560becd0d71d86f459aeac5f,2023-03-25,8:16am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 08:16:00
32.5522990648135,-116.976154907096,9:38am,f116a8838c10143001959c3d7263a5a2,2023-03-25,9:38am,"7685 Siempre Viva Rd, San Diego, CA 92154, USA",,,cvpd,,nan,2023-03-25 09:38:00
32.6448908358405,-116.964429678357,1:59am,2ac56f94a5cd6a89e9746a65b33fb1a4,2023-03-25,1:59am,1025 Baywood Cir,,,cvpd,,nan,2023-03-25 01:59:00
32.6060962693638,-117.069278364298,11:29pm,af34332d2cf348342900c8b6a0aee9e7,2023-03-26,11:29pm,1304 Preston Pl,,,cvpd,,nan,2023-03-26 23:29:00
32.5944015770776,-117.039266031098,12:55am,77cb1a82d123b7aaebb1e76ca4ca983a,2023-03-29,12:55am,4340-80 Main St,,,cvpd,,nan,2023-03-29 00:55:00
32.6524098341243,-117.088334147094,10:52pm,1184703dfec7df1f0c3322a3a351e4d0,2023-03-29,10:52pm,45 N 4th Ave Ste A,,,cvpd,,nan,2023-03-29 22:52:00
32.652405799402,-117.088334880406,10:55pm,23992117819306caf0ac082ee521e852,2023-03-29,10:55pm,45 N 4th Ave Ste A,,,cvpd,,nan,2023-03-29 22:55:00
32.61742899,-117.07165737,11:53am,58be0c934451a11af0e274e988915a67,2023-03-31,11:53am,330 Moss St,,,cvpd,,nan,2023-03-31 11:53:00
32.6167515225734,-116.953724808445,10:53am,f583c8261ef9314f094bcd760fafcd33,2023-03-31,10:53am,1949 Hunte Pkwy,,,cvpd,,nan,2023-03-31 10:53:00
32.61978992,-117.02297991,10:56am,33791413f9da73e403944a1b7fd7e628,2023-03-31,10:56am,751 Medical Center Ct,,,cvpd,,nan,2023-03-31 10:56:00
32.6336963157165,-117.09021394613,8:11am,166eb1c41e3ecfaf4fa0443e4d85a021,2023-03-31,8:11am,595 Vance St,,,cvpd,,nan,2023-03-31 08:11:00
32.6173176088501,-116.953587300431,10:39am,44e8805e2f6929788379a1b58271df91,2023-03-31,10:39am,1949 Discovery Falls Dr,,,cvpd,,nan,2023-03-31 10:39:00
32.6045358691817,-117.071453812332,1:58am,9d0a9439212feba7dab2eb611bac21ae,2023-03-31,1:58am,1323 Sheryl Ave,,,cvpd,,nan,2023-03-31 01:58:00
32.6173737020847,-117.07167176962,8:07pm,a0d2c9ecd05cf3ee34e5564b9717666c,2023-04-01,8:07pm,330 Moss St,,,cvpd,,nan,2023-04-01 20:07:00
32.6173798327252,-117.071662710811,8:14pm,1c843e7aa9bcbae12dfb9c5e721b8d9e,2023-04-01,8:14pm,330 Moss St,,,cvpd,,nan,2023-04-01 20:14:00
32.6705595,-116.9725921,9:55am,0d67cbbd62e0f196de09f48d79d28e17,2023-04-01,9:55am,2300 Paseo Veracruz,,Community Event,cvpd,community event,nan,2023-04-01 09:55:00
32.6705595,-116.9725921,10:10am,a82d7de00340c35c38b671a5479d07ee,2023-04-01,10:10am,2300 Paseo Veracruz,,Community Event,cvpd,community event,nan,2023-04-01 10:10:00
32.632367607469,-116.98294606242,12:02pm,87494a07ba0de56b8ec5f7bb4589dfcf,2023-04-01,12:02pm,"Cottonwood Park, 1778 E Palomar St",,,cvpd,,nan,2023-04-01 12:02:00
32.6705595,-116.9725921,8:36am,2ad7ce93aaacb57e1a0ba0d22f3273da,2023-04-01,8:36am,2300 Paseo Veracruz,,Community Event,cvpd,community event,nan,2023-04-01 08:36:00
32.61741876,-117.07164745,8:53am,a7df0277404f2e073ea25d556c93baeb,2023-04-02,8:53am,330 Moss St,,,cvpd,,nan,2023-04-02 08:53:00
32.5924800134622,-117.074968330895,12:36pm,b252ce79b42e176cf406f95a1b29cf7b,2023-04-06,12:36pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-04-06 12:36:00
32.5923753033248,-117.075202750189,9:46am,2ee622bb4e3e466bb4bd6a06c978964e,2023-04-06,9:46am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-04-06 09:46:00
32.6484849,-116.9492176,1:10am,58cc09c4eb01ccaca6cdb5bf2553229e,2023-04-06,1:10am,,,,cvpd,,nan,2023-04-06 01:10:00
32.6457965066763,-116.947576322756,1:06am,5901a2979d203b59047c43eaf1a6682b,2023-04-06,1:06am,1120 Hawthorne Creek Dr,,,cvpd,,nan,2023-04-06 01:06:00
32.6174241955726,-117.071655860559,7:07pm,8dba1fdbaf71e910c41b616d195def58,2023-04-07,7:07pm,330 Moss St,,,cvpd,,nan,2023-04-07 19:07:00
32.63996785,-117.08271488,9:14pm,0f467374e39e743fe6c1d8cd25d94a1d,2023-04-09,9:14pm,315 4th Ave,,,cvpd,,nan,2023-04-09 21:14:00
32.61981126,-117.02295341,10:12am,3608d2a42bf388b919ed7df78a0fc06f,2023-04-10,10:12am,751 Medical Center Ct,,,cvpd,,nan,2023-04-10 10:12:00
32.61740912,-117.07166791,9:22am,efc2b735b7bf5c9259d530f5d9bb394b,2023-04-12,9:22am,330 Moss St,,,cvpd,,nan,2023-04-12 09:22:00
32.61982502,-117.02297082,12:37pm,ec86d766cf5573ad2cfa105057beb1b7,2023-04-13,12:37pm,751 Medical Center Ct,,,cvpd,,nan,2023-04-13 12:37:00
32.617435978254,-117.071624804851,8:47am,3f5a01abf5f514786a34f2dda5c9e9e9,2023-04-14,8:47am,330 Moss St,,,cvpd,,nan,2023-04-14 08:47:00
32.655417200227,-116.981352797779,4:47pm,4049e207197ded7b738ad841f22810e0,2023-04-15,4:47pm,1995 Rue Chateau,,,cvpd,,nan,2023-04-15 16:47:00
32.6555500921194,-116.981544263143,10:47pm,de021cc12eff30fc32c4e6a0939e1f8f,2023-04-15,10:47pm,1991 Rue Chateau,,,cvpd,,nan,2023-04-15 22:47:00
32.6555891581158,-116.981584651148,6:08pm,91d1e97ba6da751fdf3db76c4707bd63,2023-04-16,6:08pm,1991 Rue Chateau,,,cvpd,,nan,2023-04-16 18:08:00
32.6427454112461,-116.996136341088,1:54am,980cc5e390f088a7f127122e20916940,2023-04-16,1:54am,"J2V3+4G Chula Vista, CA, USA",,,cvpd,,nan,2023-04-16 01:54:00
32.5929457709196,-117.040728282563,12:11am,b4ac41fd712841611f5d9f7853578462,2023-04-16,12:11am,267b Rancho Ct,,,cvpd,,nan,2023-04-16 00:11:00
32.5929452143835,-117.040729615587,12:09am,7d0cc2d2967875f7a38507b2bb0f20d5,2023-04-16,12:09am,267b Rancho Ct,,,cvpd,,nan,2023-04-16 00:09:00
32.5922286216729,-117.074924454183,9:15am,7c892f2635007d0945d2856f0630ed07,2023-04-17,9:15am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-04-17 09:15:00
32.5921785964819,-117.074369587638,10:04am,7abfafdfee1a6a34bfa47d2ab72da760,2023-04-17,10:04am,1775 Broadway,,,cvpd,,nan,2023-04-17 10:04:00
32.59693146,-116.97875038,9:52am,62e729f16c8b6a9a7f3506d3fe6c1432,2023-04-17,9:52am,2200 P.º Levanten,,,cvpd,,nan,2023-04-17 09:52:00
32.5921984705267,-117.074220147345,8:05am,6c6db7f7191d13b3cbc0a5e15ac5e7b5,2023-04-17,8:05am,1775 Broadway,,,cvpd,,nan,2023-04-17 08:05:00
32.5969402150804,-116.978785910652,1:04pm,d2600fe264da86aa1982bc394fe4251c,2023-04-17,1:04pm,2200 P.º Levanten,,,cvpd,,nan,2023-04-17 13:04:00
32.5969306233912,-116.978772504523,1:21pm,41c96375c0345b4bdba84fc942496591,2023-04-17,1:21pm,2200 P.º Levanten,,,cvpd,,nan,2023-04-17 13:21:00
32.5969305146437,-116.978773235914,1:15pm,129d99ffa2aebed2886cca607e5f6c36,2023-04-17,1:15pm,2200 P.º Levanten,,,cvpd,,nan,2023-04-17 13:15:00
32.5969404713934,-116.978783107357,12:55pm,b20bdc688cba3a4217f24ebe69084193,2023-04-17,12:55pm,2200 P.º Levanten,,,cvpd,,nan,2023-04-17 12:55:00
32.61741518,-117.07165245,3:18pm,d10d07ca59f34002f3be323b9ef1f6cd,2023-04-20,3:18pm,330 Moss St,,,cvpd,,nan,2023-04-20 15:18:00
32.61743137,-117.07168842,4:25pm,0e8bca658aabfc1efff89a5f5e485f8a,2023-04-20,4:25pm,330 Moss St,,,cvpd,,nan,2023-04-20 16:25:00
32.6387219777638,-117.012905482479,5:40am,09216ff74fd133a34624bb8aa8261984,2023-04-22,5:40am,850 Paseo Ranchero,,,cvpd,,nan,2023-04-22 05:40:00
32.638721332729,-117.01289630056,5:27am,ae6d030fdd61743438a442afacf2233c,2023-04-22,5:27am,850 Paseo Ranchero,,,cvpd,,nan,2023-04-22 05:27:00
32.6387286749057,-117.012911361931,5:20am,3452d74bb20103c1bfc9a53f5004439f,2023-04-22,5:20am,850 Paseo Ranchero,,,cvpd,,nan,2023-04-22 05:20:00
32.6012923372809,-117.082680537709,3:42am,9b96cebb66f42bd184ac86fac2fd194f,2023-04-23,3:42am,680A Marsat Ct,,,cvpd,,nan,2023-04-23 03:42:00
32.61744463,-117.07168342,5:02pm,798627b6b8ae13d7962b4d84b6d3da73,2023-04-23,5:02pm,330 Moss St,,,cvpd,,nan,2023-04-23 17:02:00
32.61834377,-116.96934478,1:52pm,0d8df78e53cd9efaf3c72a4545c450b1,2023-04-23,1:52pm,1710 Millenia Ave,,,cvpd,,nan,2023-04-23 13:52:00
32.63996827,-117.08272657,1:19pm,258106001ea211ffde37a2428c683dec,2023-04-24,1:19pm,315 4th Ave,,,cvpd,,nan,2023-04-24 13:19:00
32.636078,-117.0882645,10:14am,0407bfbec81076783a5a9aad9d38c00a,2023-04-24,10:14am,300 PARK WAY,,SUB BOUNCING A BALL AGAINST A GARAGE,cvpd,sub bouncing a ball against a garage,nan,2023-04-24 10:14:00
32.6387881727449,-117.012922200535,4:18am,036372571a042419f8dbb756745d3b2d,2023-04-24,4:18am,850 Paseo Ranchero,,,cvpd,,nan,2023-04-24 04:18:00
32.6386630119282,-117.012824415406,4:27am,7ddea662d342bfa7c2553e48ca54d4e4,2023-04-24,4:27am,850 Paseo Ranchero,,,cvpd,,nan,2023-04-24 04:27:00
32.6263262689357,-117.038028462539,6:14am,5cdcde2084c8ca165dc3078e00586fe4,2023-04-25,6:14am,1010 Oleander Ave,,,cvpd,,nan,2023-04-25 06:14:00
32.6263188439651,-117.038000281101,5:56am,65cdb80089daf557d697b864ae04fb40,2023-04-25,5:56am,1010 Oleander Ave,,,cvpd,,nan,2023-04-25 05:56:00
32.6197969,-117.0229425,9:09am,d50cf4d186396344305cd9fd6d33217c,2023-04-26,9:09am,751 Medical Center Ct,,,cvpd,,nan,2023-04-26 09:09:00
32.6394364924366,-117.083548561007,1:45pm,f2713b5bee46f9e3a4c92334a21817c8,2023-04-26,1:45pm,315 Center St,,,cvpd,,nan,2023-04-26 13:45:00
32.6174323,-117.0716604,10:25am,3adae866710694840e868cb512b1820b,2023-04-26,10:25am,330 Moss St,,,cvpd,,nan,2023-04-26 10:25:00
32.6382026704132,-117.0254946263,7:10pm,198f0d497374e3d3b80160b3f4711714,2023-04-27,7:10pm,877 E H St,,,cvpd,,nan,2023-04-27 19:10:00
32.6062427794189,-117.033195962459,11:24pm,df57fcdabb5af593b3616f4650f8e4df,2023-04-29,11:24pm,1500 Oleander Ave,,,cvpd,,nan,2023-04-29 23:24:00
32.6303176982578,-117.04177081823,7:19pm,9ee2d451abccec13b81ec62872d740d5,2023-04-29,7:19pm,502 Douglas St,,,cvpd,,nan,2023-04-29 19:19:00
32.6235204579379,-116.977656403854,6:25pm,685f00f20e64b7435e1d9149a5b66723,2023-04-30,6:25pm,1785 Bellagio St,,,cvpd,,nan,2023-04-30 18:25:00
32.6198227,-117.02298211,3:50pm,2df5dfda2e9f4b9ef52facbc6a4eec2a,2023-05-01,3:50pm,751 Medical Center Ct,,,cvpd,,nan,2023-05-01 15:50:00
32.61828519,-116.96933805,6:37pm,bfef18e97a753ad4b835b3c78ec4e71d,2023-05-03,6:37pm,1710 Millenia Ave,,,cvpd,,nan,2023-05-03 18:37:00
32.6399588010982,-117.082685419475,8:29am,f217fdab521d9684c7869ac24d09d2e0,2023-05-06,8:29am,315 4th Ave,,,cvpd,,nan,2023-05-06 08:29:00
32.61832511,-116.96934334,4:29pm,352295e8469f5beb9475e8a99b9d0c82,2023-05-10,4:29pm,1710 Millenia Ave,,,cvpd,,nan,2023-05-10 16:29:00
32.64001461,-117.08269469,4:27pm,d37d7a63ffc1bd307e3ddb96e502d1ea,2023-05-11,4:27pm,315 4th Ave,,,cvpd,,nan,2023-05-11 16:27:00
32.592259217165,-117.074584223076,12:33pm,abba63911f4a5870700c09d771635faa,2023-05-11,12:33pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-05-11 12:33:00
32.5922536208296,-117.074580280446,12:11pm,616c9965b7bcf3a934ce7aaf77a58da5,2023-05-11,12:11pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-05-11 12:11:00
32.5922611779102,-117.074499298629,10:45am,715c6a76e8e7090b745e0670ac634807,2023-05-11,10:45am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-05-11 10:45:00
32.5922546102227,-117.07447401403,10:33am,63ad44c59bbfe3c1e7d98c1e29b314ec,2023-05-11,10:33am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-05-11 10:33:00
32.61742479,-117.07166409,5:17pm,f0cfff8dfa17227fc2efa9416adeed4d,2023-05-12,5:17pm,330 Moss St,,,cvpd,,nan,2023-05-12 17:17:00
32.6399597555073,-117.082699491122,8:34am,34e5673cea1baf402d8863c385013723,2023-05-14,8:34am,315 4th Ave,,,cvpd,,nan,2023-05-14 08:34:00
32.6222312763344,-116.9632314602,12:20am,cf32bcbcbc55e9275e80b0a0375b7a2c,2023-05-14,12:20am,2140 Copper Leaf Ct,,,cvpd,,nan,2023-05-14 00:20:00
32.6222160313376,-116.963210702511,12:02am,0cdb6941cf968404eea0e1c424cd2b0d,2023-05-14,12:02am,2140 Copper Leaf Ct,,,cvpd,,nan,2023-05-14 00:02:00
32.6158904223274,-117.033068168958,12:41pm,7e194e7ca90b9ad081874ac7457aaca9,2023-05-15,12:41pm,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 12:41:00
32.6159014381261,-117.033034534493,12:42pm,ce04d55ed66e5fec2d5a8d823696845e,2023-05-15,12:42pm,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 12:42:00
32.6157743319412,-117.033134958668,12:47pm,9b7f1d2acf38899a6443cc92829ef295,2023-05-15,12:47pm,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 12:47:00
32.6158813099057,-117.033099366479,12:19pm,30899a3b29180c2c7dd8edf787e09d67,2023-05-15,12:19pm,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 12:19:00
32.6158573726439,-117.033002865724,10:48am,838c25ba157bf984c838940e4e9907e8,2023-05-15,10:48am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 10:48:00
32.6158802115542,-117.033070158043,12:36pm,3e49c49f09b7a95ce0bb68a489257bb1,2023-05-15,12:36pm,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 12:36:00
32.6158580660409,-117.03301356129,10:32am,a5ab7f58edf79408c094c8afee745795,2023-05-15,10:32am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 10:32:00
32.6158985248223,-117.033024781617,10:05am,ee5bdd8f83bbbc56c0ee8beb0edfa9c3,2023-05-15,10:05am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 10:05:00
32.615884134078,-117.033007879997,9:47am,aba946ed19cd92339f5412c8c5bd5eaa,2023-05-15,9:47am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 09:47:00
32.6159187756216,-117.03296292036,10:36am,faedf9fbebd489bc15649aaec3a322e2,2023-05-15,10:36am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 10:36:00
32.6158918585954,-117.033003457632,9:30am,105f11bd8f56b0de8e98df2bb13efdea,2023-05-15,9:30am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 09:30:00
32.6158856636803,-117.033018251617,10:21am,98f87e6ff4a45e53655d9fda01f9162b,2023-05-15,10:21am,1301 Oleander Ave,,,cvpd,,nan,2023-05-15 10:21:00
32.6399663566006,-117.082702113511,8:51am,6c89ff8ae942aa1d1dcafb6062deac10,2023-05-17,8:51am,315 4th Ave,,,cvpd,,nan,2023-05-17 08:51:00
32.63999017,-117.08269215,3:37pm,4f915575949c1b8d1a63afaad7119adb,2023-05-18,3:37pm,315 4th Ave,,,cvpd,,nan,2023-05-18 15:37:00
32.639966105807,-117.082699718834,8:33am,b6490d426e07452c9067532b39afe43b,2023-05-20,8:33am,315 4th Ave,,,cvpd,,nan,2023-05-20 08:33:00
32.6399605577558,-117.082702227973,8:27am,1ed01e34d02d106c00e6abd8a4787db4,2023-05-21,8:27am,315 4th Ave,,,cvpd,,nan,2023-05-21 08:27:00
32.6399837282527,-117.083412839458,4:50pm,5fb7412244394d90cc5c79ebc3808a2a,2023-05-24,4:50pm,317 4th Ave,,,cvpd,,nan,2023-05-24 16:50:00
32.61744714,-117.07165423,3:19pm,f24be1586325c6f0e08d813960f752f2,2023-05-24,3:19pm,330 Moss St,,,cvpd,,nan,2023-05-24 15:19:00
32.61744256,-117.07164963,4:25pm,42ebc0108c0fe93142db29d6320ac03e,2023-05-24,4:25pm,330 Moss St,,,cvpd,,nan,2023-05-24 16:25:00
32.63996586,-117.08270412,3:34pm,3585d8c9be6eaadbc01898d681881714,2023-05-25,3:34pm,315 4th Ave,,,cvpd,,nan,2023-05-25 15:34:00
32.6399730600708,-117.082685911207,8:40am,c542c0fcc1d423ce5afdfde8b651725e,2023-05-27,8:40am,315 4th Ave,,,cvpd,,nan,2023-05-27 08:40:00
32.6399676431587,-117.082692254854,8:31am,d43308a6197be6f40966c60aa8b160a2,2023-05-28,8:31am,315 4th Ave,,,cvpd,,nan,2023-05-28 08:31:00
32.6158231795647,-117.033546665721,3:35pm,bab4fae13ff2d2a870de26124fbdfccc,2023-06-01,3:35pm,1301 Oleander Ave,,,cvpd,,nan,2023-06-01 15:35:00
32.6158212056064,-117.033546477254,3:24pm,da335f89f91a036d9682758c142bece2,2023-06-01,3:24pm,1301 Oleander Ave,,,cvpd,,nan,2023-06-01 15:24:00
32.61740867,-117.0716738,1:56pm,9dd6c76587ed4d35de80a1b6fd3972f2,2023-06-02,1:56pm,330 Moss St,,,cvpd,,nan,2023-06-02 13:56:00
32.61976885,-117.02299204,12:06pm,265d40e43258466a211b9e00976a769f,2023-06-02,12:06pm,751 Medical Center Ct,,,cvpd,,nan,2023-06-02 12:06:00
32.61743651,-117.07167953,7:16pm,6528174a44848006abdb7854c3f64474,2023-06-07,7:16pm,330 Moss St,,,cvpd,,nan,2023-06-07 19:16:00
32.6399901493844,-117.082697294388,2:41pm,0378699b0d34a4d5bfe6bdbc8d4192a8,2023-06-08,2:41pm,84 E J St,,,cvpd,,nan,2023-06-08 14:41:00
32.6399952093484,-117.082723200757,5:30pm,0f671027866eeb72150336dac0b9d728,2023-06-11,5:30pm,315 4th Ave,,,cvpd,,nan,2023-06-11 17:30:00
32.6398417092326,-117.08265413863,6:38pm,a81e430bb9ecf19cf0b093b5a9016465,2023-06-11,6:38pm,315 4th Ave,,,cvpd,,nan,2023-06-11 18:38:00
32.6279292346389,-117.04984550577,7:41pm,aa348cb16e20b8a1bb7a6973e197ff05,2023-06-17,7:41pm,220 Camlau Dr,,,cvpd,,nan,2023-06-17 19:41:00
32.63996005,-117.08271417,7:24pm,14ff0c9c42ca9e47acb137673eec6698,2023-06-21,7:24pm,315 4th Ave,,,cvpd,,nan,2023-06-21 19:24:00
32.6388156549944,-117.013007727813,11:36pm,98255adae9817dc2016b791fdf5fceec,2023-06-24,11:36pm,850 Paseo Ranchero,,,cvpd,,nan,2023-06-24 23:36:00
32.61830054,-116.96933193,4:04pm,23560c895387271406667f6f65f4cc64,2023-06-25,4:04pm,1710 Millenia Ave,,,cvpd,,nan,2023-06-25 16:04:00
32.6399891871077,-117.082698310422,9:41am,a12f87fcd5f78c2b240e4c3cb677b8b3,2023-06-26,9:41am,315 4th Ave,,,cvpd,,nan,2023-06-26 09:41:00
32.6399762946639,-117.082702485861,1:55pm,fba3329776264f5945f11702fdcb4799,2023-06-29,1:55pm,315 4th Ave,,,cvpd,,nan,2023-06-29 13:55:00
32.639981521056,-117.082708819216,5:12pm,1980b5f5ac8c733c62338f144af2152f,2023-07-01,5:12pm,315 4th Ave,,,cvpd,,nan,2023-07-01 17:12:00
32.63999604,-117.08271787,10:53am,5479e42badbfe1f94982994334505fb9,2023-07-03,10:53am,315 4th Ave,,,cvpd,,nan,2023-07-03 10:53:00
32.6387099745477,-117.013077921815,4:16pm,6e8e66697fa72285edf14571c8b2a47d,2023-07-08,4:16pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-08 16:16:00
32.6387126908509,-117.012986593512,8:57am,2b72e37cbeff4b6b1c52330df682260c,2023-07-08,8:57am,850 Paseo Ranchero,,,cvpd,,nan,2023-07-08 08:57:00
32.6387126908509,-117.012986593512,8:54am,a12d03863678c4a3a0adeaba0fc56eac,2023-07-08,8:54am,850 Paseo Ranchero,,,cvpd,,nan,2023-07-08 08:54:00
32.6387127976699,-117.012986574533,8:50am,8a3431b2791fda0d42c9729bbf975be3,2023-07-08,8:50am,850 Paseo Ranchero,,,cvpd,,nan,2023-07-08 08:50:00
32.6387017528813,-117.01299809303,8:42am,5ae018a668b3f8894e8c40b4624261c6,2023-07-08,8:42am,850 Paseo Ranchero,,,cvpd,,nan,2023-07-08 08:42:00
32.6387549376184,-117.01305100963,11:27pm,6dd3cd5078dacee6c569bf09b7ad2cd2,2023-07-09,11:27pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-09 23:27:00
32.5936765902357,-117.064984071068,4:46am,c16fbd8052c7da41c36e752eec7d3786,2023-07-10,4:46am,1771 4th Ave,,,cvpd,,nan,2023-07-10 04:46:00
32.6174243237311,-117.071653611797,9:42am,e9472fa883d20677f675dd25b7bf72fa,2023-07-12,9:42am,330 Moss St,,,cvpd,,nan,2023-07-12 09:42:00
32.6386648645924,-117.013092340254,4:28am,8f06ef7448d27551de0214b675d57b1b,2023-07-12,4:28am,850 Paseo Ranchero,,,cvpd,,nan,2023-07-12 04:28:00
32.6012419178205,-117.06707451006,2:45am,c72ab8e67cac99d0fb7fdff08453e286,2023-07-12,2:45am,341 Orange Ave,,,cvpd,,nan,2023-07-12 02:45:00
32.6011668965223,-117.067141412564,1:32am,0639ca7a4734bd88fd2d33e9936fe0df,2023-07-13,1:32am,341 Orange Ave,,,cvpd,,nan,2023-07-13 01:32:00
32.6387647403484,-117.013108799794,12:09pm,a02b2fbd7c089d72e5ba7c696b29e587,2023-07-13,12:09pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-13 12:09:00
32.6387647831979,-117.013109406149,12:13pm,465ee7b6840afc51acb6d9b5997babbd,2023-07-13,12:13pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-13 12:13:00
32.6387801605661,-117.013132456147,12:24pm,41572f30de9ddda53c64b4a57fb03b66,2023-07-13,12:24pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-13 12:24:00
32.6387744911985,-117.013109057743,12:32pm,3495d7a18f4265621abe5a93c7acce8e,2023-07-13,12:32pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-13 12:32:00
32.6387884360874,-117.012985747231,3:40pm,3c3f4429b13541b28c6304193f8eb13b,2023-07-15,3:40pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-15 15:40:00
32.6407175552276,-116.966905600846,6:40pm,a332d709a8306ab1b95b87cff7729abc,2023-07-15,6:40pm,1120 Eastlake Pkwy,,,cvpd,,nan,2023-07-15 18:40:00
32.6388428570684,-117.012937071057,3:35pm,e202059288cafee1e66969164463a703,2023-07-15,3:35pm,850 Paseo Ranchero,,,cvpd,,nan,2023-07-15 15:35:00
