sequence,latitude,longitude,altitude
2022-07-10 18:14:23+00:00,32.6359,-117.0825,137.463866
2022-07-10 18:14:23+00:00,32.6359,-117.0825,137.363866
2022-07-10 18:14:23+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:24+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:24+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:25+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:26+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:26+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:27+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:28+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:29+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:30+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:31+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:32+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:32+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:33+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:33+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:34+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:35+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:35+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:36+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:37+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:38+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:39+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:39+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:40+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:41+00:00,32.636,-117.0825,137.363866
2022-07-10 18:14:41+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:42+00:00,32.636,-117.0825,137.463866
2022-07-10 18:14:42+00:00,32.6361,-117.0825,137.463866
2022-07-10 18:14:43+00:00,32.6361,-117.0825,137.463866
2022-07-10 18:14:43+00:00,32.6361,-117.0824,137.463866
2022-07-10 18:14:43+00:00,32.6362,-117.0824,137.463866
2022-07-10 18:14:44+00:00,32.6362,-117.0824,137.463866
2022-07-10 18:14:44+00:00,32.6362,-117.0824,137.363866
2022-07-10 18:14:44+00:00,32.6363,-117.0824,137.463866
2022-07-10 18:14:45+00:00,32.6363,-117.0824,137.463866
2022-07-10 18:14:45+00:00,32.6363,-117.0824,137.363866
2022-07-10 18:14:45+00:00,32.6364,-117.0824,137.363866
2022-07-10 18:14:46+00:00,32.6364,-117.0824,137.363866
2022-07-10 18:14:46+00:00,32.6364,-117.0824,137.263866
2022-07-10 18:14:46+00:00,32.6364,-117.0825,137.363866
2022-07-10 18:14:47+00:00,32.6364,-117.0825,137.363866
2022-07-10 18:14:47+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:14:48+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:14:48+00:00,32.6365,-117.0825,137.263866
2022-07-10 18:14:49+00:00,32.6365,-117.0825,137.263866
2022-07-10 18:14:49+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:14:49+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:50+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:51+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:52+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:53+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:54+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:55+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:14:56+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:14:57+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:14:58+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:14:59+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:00+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:00+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:15:01+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:15:02+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:15:02+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:03+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:04+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:04+00:00,32.6365,-117.0825,137.263866
2022-07-10 18:15:05+00:00,32.6365,-117.0825,137.263866
2022-07-10 18:15:06+00:00,32.6365,-117.0825,137.263866
2022-07-10 18:15:07+00:00,32.6365,-117.0825,137.263866
2022-07-10 18:15:07+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:08+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:09+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:10+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:11+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:12+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:13+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:14+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:15+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:16+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:17+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:17+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:15:18+00:00,32.6365,-117.0825,137.463866
2022-07-10 18:15:18+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:19+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:20+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:21+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:22+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:23+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:24+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:25+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:26+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:27+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:28+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:29+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:30+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:31+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:32+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:33+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:34+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:35+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:36+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:37+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:38+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:39+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:40+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:41+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:42+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:43+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:44+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:45+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:46+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:47+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:48+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:49+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:50+00:00,32.6365,-117.0825,137.363866
2022-07-10 18:15:50+00:00,32.6365,-117.0826,137.363866
2022-07-10 18:15:50+00:00,32.6365,-117.0826,137.463866
2022-07-10 18:15:51+00:00,32.6365,-117.0826,137.463866
2022-07-10 18:15:51+00:00,32.6366,-117.0826,137.463866
2022-07-10 18:15:52+00:00,32.6366,-117.0826,137.463866
2022-07-10 18:15:52+00:00,32.6366,-117.0827,137.463866
2022-07-10 18:15:53+00:00,32.6366,-117.0827,137.363866
2022-07-10 18:15:53+00:00,32.6367,-117.0827,137.363866
2022-07-10 18:15:54+00:00,32.6367,-117.0827,137.363866
2022-07-10 18:15:54+00:00,32.6367,-117.0828,137.363866
2022-07-10 18:15:54+00:00,32.6368,-117.0828,137.363866
2022-07-10 18:15:54+00:00,32.6368,-117.0828,137.263866
2022-07-10 18:15:55+00:00,32.6368,-117.0828,137.263866
2022-07-10 18:15:55+00:00,32.6369,-117.0828,137.263866
2022-07-10 18:15:55+00:00,32.6369,-117.0828,137.363866
2022-07-10 18:15:55+00:00,32.6369,-117.0829,137.463866
2022-07-10 18:15:56+00:00,32.6369,-117.0829,137.463866
2022-07-10 18:15:56+00:00,32.637,-117.0829,137.463866
2022-07-10 18:15:56+00:00,32.637,-117.0829,137.363866
2022-07-10 18:15:57+00:00,32.637,-117.0829,137.363866
2022-07-10 18:15:57+00:00,32.637,-117.0829,137.263866
2022-07-10 18:15:58+00:00,32.637,-117.0829,137.263866
2022-07-10 18:15:58+00:00,32.637,-117.0829,137.363866
2022-07-10 18:15:59+00:00,32.637,-117.0829,137.363866
2022-07-10 18:15:59+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:00+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:01+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:02+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:02+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:03+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:04+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:05+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:06+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:07+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:08+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:09+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:10+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:11+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:12+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:13+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:14+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:15+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:16+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:17+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:18+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:19+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:20+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:21+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:22+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:23+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:24+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:25+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:26+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:27+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:28+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:28+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:29+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:29+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:30+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:31+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:32+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:33+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:34+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:35+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:36+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:37+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:37+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:38+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:39+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:40+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:41+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:41+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:42+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:42+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:43+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:43+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:44+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:44+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:45+00:00,32.637,-117.0829,137.463866
2022-07-10 18:16:45+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:46+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:47+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:48+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:49+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:50+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:51+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:52+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:53+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:54+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:55+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:56+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:57+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:58+00:00,32.637,-117.0829,137.363866
2022-07-10 18:16:59+00:00,32.637,-117.0829,137.363866
2022-07-10 18:17:00+00:00,32.637,-117.0829,137.363866
2022-07-10 18:17:00+00:00,32.637,-117.0829,137.263866
2022-07-10 18:17:01+00:00,32.637,-117.0829,137.363866
2022-07-10 18:17:02+00:00,32.637,-117.0829,137.363866
2022-07-10 18:17:02+00:00,32.6369,-117.0829,137.363866
2022-07-10 18:17:02+00:00,32.6369,-117.0829,137.463866
2022-07-10 18:17:03+00:00,32.6369,-117.0829,137.463866
2022-07-10 18:17:03+00:00,32.6368,-117.0829,137.463866
2022-07-10 18:17:04+00:00,32.6368,-117.0829,137.463866
2022-07-10 18:17:04+00:00,32.6367,-117.0828,137.463866
2022-07-10 18:17:05+00:00,32.6367,-117.0828,137.463866
2022-07-10 18:17:05+00:00,32.6366,-117.0828,137.463866
2022-07-10 18:17:06+00:00,32.6365,-117.0828,137.463866
2022-07-10 18:17:06+00:00,32.6365,-117.0827,137.463866
2022-07-10 18:17:06+00:00,32.6364,-117.0827,137.463866
2022-07-10 18:17:06+00:00,32.6364,-117.0827,137.563866
2022-07-10 18:17:07+00:00,32.6364,-117.0827,137.563866
2022-07-10 18:17:07+00:00,32.6364,-117.0827,137.463866
2022-07-10 18:17:07+00:00,32.6364,-117.0826,137.463866
2022-07-10 18:17:07+00:00,32.6363,-117.0826,137.463866
2022-07-10 18:17:08+00:00,32.6363,-117.0826,137.463866
2022-07-10 18:17:08+00:00,32.6363,-117.0825,137.463866
2022-07-10 18:17:08+00:00,32.6362,-117.0825,137.463866
2022-07-10 18:17:09+00:00,32.6362,-117.0825,137.463866
2022-07-10 18:17:09+00:00,32.6362,-117.0824,137.463866
2022-07-10 18:17:09+00:00,32.6362,-117.0824,137.563866
2022-07-10 18:17:09+00:00,32.6362,-117.0823,137.563866
2022-07-10 18:17:10+00:00,32.6362,-117.0823,137.463866
2022-07-10 18:17:10+00:00,32.6361,-117.0823,137.463866
2022-07-10 18:17:10+00:00,32.6361,-117.0822,137.463866
2022-07-10 18:17:11+00:00,32.6361,-117.0822,137.463866
2022-07-10 18:17:11+00:00,32.6361,-117.0821,137.463866
2022-07-10 18:17:11+00:00,32.6361,-117.0821,137.563866
2022-07-10 18:17:11+00:00,32.6361,-117.082,137.563866
2022-07-10 18:17:12+00:00,32.6361,-117.082,137.563866
2022-07-10 18:17:12+00:00,32.6361,-117.082,137.463866
2022-07-10 18:17:12+00:00,32.6361,-117.0819,137.463866
2022-07-10 18:17:12+00:00,32.6362,-117.0819,137.463866
2022-07-10 18:17:13+00:00,32.6362,-117.0819,137.463866
2022-07-10 18:17:13+00:00,32.6362,-117.0818,137.463866
2022-07-10 18:17:14+00:00,32.6362,-117.0818,137.463866
2022-07-10 18:17:14+00:00,32.6363,-117.0818,137.463866
2022-07-10 18:17:15+00:00,32.6363,-117.0818,137.463866
2022-07-10 18:17:15+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:15+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:16+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:17+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:18+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:19+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:19+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:20+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:20+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:21+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:22+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:23+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:24+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:25+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:25+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:26+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:26+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:27+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:27+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:28+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:29+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:30+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:31+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:32+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:33+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:34+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:35+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:36+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:37+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:37+00:00,32.6363,-117.0817,137.263866
2022-07-10 18:17:38+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:39+00:00,32.6363,-117.0817,137.363866
2022-07-10 18:17:39+00:00,32.6363,-117.0817,137.463866
2022-07-10 18:17:39+00:00,32.6364,-117.0817,137.463866
2022-07-10 18:17:40+00:00,32.6364,-117.0817,137.463866
2022-07-10 18:17:40+00:00,32.6364,-117.0818,137.363866
2022-07-10 18:17:41+00:00,32.6365,-117.0818,137.363866
2022-07-10 18:17:42+00:00,32.6365,-117.0818,137.363866
2022-07-10 18:17:42+00:00,32.6366,-117.0818,137.363866
2022-07-10 18:17:43+00:00,32.6367,-117.0818,137.363866
2022-07-10 18:17:43+00:00,32.6368,-117.0818,137.363866
2022-07-10 18:17:44+00:00,32.6368,-117.0818,137.363866
2022-07-10 18:17:44+00:00,32.6369,-117.0818,137.363866
2022-07-10 18:17:44+00:00,32.6369,-117.0819,137.363866
2022-07-10 18:17:45+00:00,32.6369,-117.0819,137.363866
2022-07-10 18:17:45+00:00,32.637,-117.0819,137.363866
2022-07-10 18:17:45+00:00,32.637,-117.0819,137.463866
2022-07-10 18:17:46+00:00,32.637,-117.0819,137.463866
2022-07-10 18:17:46+00:00,32.637,-117.0819,137.563866
2022-07-10 18:17:46+00:00,32.6371,-117.0819,137.563866
2022-07-10 18:17:46+00:00,32.6371,-117.0819,137.463866
2022-07-10 18:17:47+00:00,32.6371,-117.0819,137.463866
2022-07-10 18:17:47+00:00,32.6371,-117.0819,137.363866
2022-07-10 18:17:47+00:00,32.6371,-117.0819,137.263866
2022-07-10 18:17:48+00:00,32.6372,-117.0819,137.363866
2022-07-10 18:17:48+00:00,32.6372,-117.0819,137.463866
2022-07-10 18:17:49+00:00,32.6372,-117.0819,137.463866
2022-07-10 18:17:49+00:00,32.6373,-117.0819,137.463866
2022-07-10 18:17:49+00:00,32.6373,-117.0819,137.563866
2022-07-10 18:17:50+00:00,32.6374,-117.0819,137.563866
2022-07-10 18:17:51+00:00,32.6375,-117.0819,137.563866
2022-07-10 18:17:51+00:00,32.6375,-117.0819,137.663866
