lat_map,lon_map,time,id,date,time_s,address_map,incident_id,type,department,clean-type,match,drone-date,Incident No.,Date,Description,Priority,Disposition,Call Source,Zip Code,Block Location,Case No,Address,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,cfs-date
32.6222169,-117.093692,4:40pm,75d7a282d5a6ba2445169aeafd30377c,2022-08-23,4:40pm,J St Marina,CVL069736,Mental health Evaluation ,cvpd,mental health evaluation,69736,2022-08-23 16:40:00,220823L00069736,2022-08-23 16:09:18.917,[Protected Call Type],3,ASSISTED,citizen,91915,1700 BLOCK ORION AV,,"1700 BLOCK ORION AV, Chula Vista, CA, 91915",32.615554,-116.964042,0.68,nearest_rooftop_match,1824,Orion Ave,,,Chula Vista,CA,San Diego County,91915,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,013319,2039,2,060730133192039,06073013319,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-08-23 16:09:18.917
32.636723,-117.096191,10:40am,99aad1361005b23aef12977f493f7027,2022-08-23,10:40am,400 Woodlawn Ave,CVL069577,Narcotics ,cvpd,narcotics,69577,2022-08-23 10:40:00,220823L00069577,2022-08-23 08:31:23.773,Narcotics,3,HANDLED NO REPORT,citizen,91910,400 BLOCK WOODLAWN AV,,"400 BLOCK WOODLAWN AV, Chula Vista, CA, 91910",32.633009,-117.095242,1,range_interpolation,400,Woodlawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2002,2,060730125012002,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-08-23 08:31:23.773
32.630147,-117.094228,5:05pm,53f4c803be3940dc611d14bce0157b5d,2022-08-26,5:05pm,745 H St.,CVL70650,Welfare Check,cvpd,welfare check,70650,2022-08-26 17:05:00,220826L00070650,2022-08-26 17:05:05.487,Person Down,2,ASSISTED,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-08-26 17:05:05.487
32.636723,-117.096191,6:36pm,60f4e9266a0ac4b9e65bda237945bece,2022-09-03,6:36pm,400 Woodlawn Ave.,CVL73298,Indecent Exposure,cvpd,indecent exposure,73298,2022-09-03 18:36:00,220903L00073298,2022-09-03 18:34:27.127,Indecent Exposure,3,ASSISTED,citizen,91910,400 BLOCK WOODLAWN AV,2211625.0,"400 BLOCK WOODLAWN AV, Chula Vista, CA, 91910",32.633009,-117.095242,1,range_interpolation,400,Woodlawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2002,2,060730125012002,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-03 18:34:27.127
32.6297638,-117.0936923,11:52am,500e87afa2ddea94def3eb47cf54de80,2022-09-05,11:52am,700 H St,CVL073773,Subject causing a disturbance ,cvpd,subject causing a disturbance,73773,2022-09-05 11:52:00,220905L00073773,2022-09-05 10:47:39.667,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-05 10:47:39.667
32.6296603,-117.0938534,10:43am,409a7f563522f15ce197219fa20876cf,2022-09-06,10:43am,H St/ Woodlawn Ave,CVL074056,Subject causing a disturbance ,cvpd,subject causing a disturbance,74056,2022-09-06 10:43:00,220906L00074056,2022-09-06 10:40:10.347,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,H ST & WOODLAWN AV,,"H ST & WOODLAWN AV, Chula Vista, CA, 91910",32.629719,-117.093913,1,intersection,,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-06 10:40:10.347
32.630947,-117.089447,1:33pm,574b24b4cca924547b671c2c95598645,2022-09-07,1:33pm,600 H St,CVL074447,Overdose ,cvpd,overdose,74447,2022-09-07 13:33:00,220907L00074447,2022-09-07 13:43:49.090,Overdose,1,HANDLED NO REPORT,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-07 13:43:49.090
32.7138553,-117.1587941,9:06am,d871a02ffd9ea5faa142286c079445f3,2022-09-07,9:06am,600 F St,CVL074369,Domestic Violence ,cvpd,domestic violence,74369,2022-09-07 09:06:00,220907L00074369,2022-09-07 09:14:45.877,[Protected Call Type],2,508 Left,citizen,91910,600 BLOCK F ST,2211788.0,"600 BLOCK F ST, Chula Vista, CA, 91910",32.638008,-117.092166,1,range_interpolation,600,F St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012402,3011,3,060730124023011,06073012402,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-07 09:14:45.877
32.6332598,-117.0939625,3:11pm,a18da185b458851dd5f4d95d636e06e7,2022-09-14,3:11pm,400 Oaklawn Ave,CVL076566,Mental health evaluation ,cvpd,mental health evaluation,76566,2022-09-14 15:11:00,220914L00076566,2022-09-14 15:22:11.273,[Protected Call Type],2,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,2212133.0,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-14 15:22:11.273
32.630147,-117.094228,10:51am,bc6736cb5b9a2084f9c2b63691f2729f,2022-09-15,10:51am,745 H St.,CVL76780,Collision,cvpd,collision,76780,2022-09-15 10:51:00,220915L00076780,2022-09-15 10:49:48.623,Minor Injury Collision,2,ASSISTED,citizen,91910,700 BLOCK H ST,2212160.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-15 10:49:48.623
32.630147,-117.094228,12:42pm,582fb1533c38abc789c5c2ffc66a72d2,2022-09-16,12:42pm,745 H St.,CVL77132,Welfare Check,cvpd,welfare check,77132,2022-09-16 12:42:00,220916L00077132,2022-09-16 12:39:37.150,Narcotics,2,ASSISTED,citizen,91910,700 BLOCK H ST,2212222.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-16 12:39:37.150
32.630147,-117.094228,1:55pm,5e1db325c0857625b5f61fc96ff1bbf6,2022-09-17,1:55pm,745 H St.,CVL77430,Assault,cvpd,assault,77430,2022-09-17 13:55:00,220917L00077430,2022-09-17 13:47:14.777,Assault,3,ASSISTED,citizen,91910,700 BLOCK H ST,2212265.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-17 13:47:14.777
32.6211345,-117.0987064,9:31am,a7571173971ea1abf393175f05513ef6,2022-09-17,9:31am,800 Marina Pkwy.,CVL77371,Welfare Check,cvpd,welfare check,77371,2022-09-17 09:31:00,220917L00077371,2022-09-17 07:40:47.997,[Protected Call Type],3,HANDLED NO REPORT,citizen,91910,700 BLOCK MARINA PW,,"700 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-17 07:40:47.997
32.6298094,-117.0934914,6:51pm,0b48ee37259e30062b213b5c37d4a65d,2022-09-23,6:51pm,500 Woodlawn Ave.,CVL79201,Subject Causing Disturbance,cvpd,subject causing disturbance,79201,2022-09-23 18:51:00,220923L00079201,2022-09-23 17:31:28.950,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,500 BLOCK WOODLAWN AV,,"500 BLOCK WOODLAWN AV, Chula Vista, CA, 91910",32.629673,-117.093499,1,range_interpolation,500,Woodlawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-23 17:31:28.950
32.6290162,-117.0966317,9:05am,e204fb80fa0a946eedc1c0b45c8ca2bf,2022-09-27,9:05am,H St/Bay Blvd,CVL080195,Throwing objects at vehicle ,cvpd,throwing objects at vehicle,80195,2022-09-27 09:05:00,220927L00080195,2022-09-27 09:01:09.373,Throw Object at Vehicle,3,ASSISTED,citizen,91910,H ST & BAY BL,,"H ST & BAY BL, Chula Vista, CA, 91910",32.632472,-117.097633,0.82,intersection,,Bay Blvd,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1016,1,060730126001016,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-27 09:01:09.373
32.6300709,-117.0926315,2:38pm,59c7242112ff465d7dbe954ac1225588,2022-09-28,2:38pm,H St/ Oaklawn Ave,CVL080550,Traffic Hazard ,cvpd,traffic hazard,80550,2022-09-28 14:38:00,220928L00080550,2022-09-28 14:34:37.470,Traffic Hazard,2,HANDLED NO REPORT,citizen,91910,H ST & OAKLAWN AV,,"H ST & OAKLAWN AV, Chula Vista, CA, 91910",32.630065,-117.092643,0.97,intersection,,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-28 14:34:37.470
32.6159924,-117.0745223,12:25pm,058bfeb9ca3895776aa5b8d51b76ae59,2022-09-28,12:25pm,400 Moss St,CVL080522,Domestic Violence ,cvpd,domestic violence,80522,2022-09-28 12:25:00,220928L00080522,2022-09-28 12:05:44.393,Disturbance - General,2,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,2212757.0,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-28 12:05:44.393
32.6332598,-117.0939625,12:15pm,6dd689127da8d6690d71b147ef2ecbe3,2022-09-28,12:15pm,400 Oaklawn St,CVL080522,Domestic Violence ,cvpd,domestic violence,80522,2022-09-28 12:15:00,220928L00080522,2022-09-28 12:05:44.393,Disturbance - General,2,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,2212757.0,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-28 12:05:44.393
32.6297638,-117.0936923,2:29pm,4de39f44e4b177ed89e32c00f3265c1d,2022-09-29,2:29pm,700 H St,CVL080860,Cover paramedics ,cvpd,cover paramedics,80860,2022-09-29 14:29:00,220929L00080860,2022-09-29 14:29:54.563,Ensure Safety of Fire and Medical Personnel,2,HANDLED NO REPORT,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-29 14:29:54.563
32.636723,-117.096191,10:39am,58d208b9a89357fedba94f5ec8172c27,2022-09-30,10:39am,400 Woodlawn Ave.,CVL81121,Burglary,cvpd,burglary,81121,2022-09-30 10:39:00,220930L00081121,2022-09-30 10:34:13.933,Burglary - Other,1,ASSISTED,citizen,91910,400 BLOCK WOODLAWN AV,,"400 BLOCK WOODLAWN AV, Chula Vista, CA, 91910",32.633009,-117.095242,1,range_interpolation,400,Woodlawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2002,2,060730125012002,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2022-09-30 10:34:13.933
32.630147,-117.094228,1:39pm,5a79fd74b2007c63d25a195f4c67cbbe,2023-01-08,1:39pm,745 H St.,CVL02099,Welfare Check,cvpd,welfare check,02099,2023-01-08 13:39:00,230108L00002099,2023-01-08 13:37:55.137,Narcotics,3,ASSISTED,citizen,91910,700 BLOCK H ST,2300326.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-08 13:37:55.137
32.6296603,-117.0938534,1:20pm,45f0384e94de8de620cae6b44439ec92,2023-01-08,1:20pm,Woodlawn Ave./ H St.,CVL02096,Traffic Hazard,cvpd,traffic hazard,02096,2023-01-08 13:20:00,230108L00002096,2023-01-08 13:21:36.747,Traffic Hazard,2,HANDLED NO REPORT,citizen,91910,400 BLOCK WOODLAWN AV,,"400 BLOCK WOODLAWN AV, Chula Vista, CA, 91910",32.633009,-117.095242,1,range_interpolation,400,Woodlawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2002,2,060730125012002,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-08 13:21:36.747
32.6332605,-117.0939602,7:04am,89ef565a23bbf27de91d2d5620c62e11,2023-01-13,7:04am,400 Oaklawn Ave.,CVL03511,Suspicious Person,cvpd,suspicious person,03511,2023-01-13 07:04:00,230113L00003511,2023-01-13 06:55:08.067,Prowler,2,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-13 06:55:08.067
32.630147,-117.094228,2:40pm,c0f6c215cb9cfaaf0f1d6ada5759ada3,2023-01-15,2:40pm,745 H St.,CVL04170,Welfare Check,cvpd,welfare check,04170,2023-01-15 14:40:00,230115L00004170,2023-01-15 14:02:03.550,[Protected Call Type],3,HANDLED NO REPORT,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-15 14:02:03.550
32.630947,-117.089447,2:00pm,71d207e4c57637326cb7295789e19cfa,2023-01-19,2:00pm,600 H St.,CVL05233,Weapon Threat,cvpd,weapon threat,05233,2023-01-19 14:00:00,230119L00005233,2023-01-19 13:45:55.693,Weapon Threat,2,ASSISTED,citizen,91911,1000 BLOCK BROADWAY,2300793.0,"1000 BLOCK BROADWAY, Chula Vista, CA, 91911",32.613564,-117.082719,1,range_interpolation,1000,Broadway,,,Chula Vista,CA,San Diego County,91911,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013103,2002,2,060730131032002,06073013103,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-19 13:45:55.693
32.634122,-117.0909691,11:34am,0e26c4569847fe0f9ea8972a9401735c,2023-01-23,11:34am,400 Broadway,CVL006325,Assault,cvpd,assault,06325,2023-01-23 11:34:00,230123L00006325,2023-01-23 11:31:25.493,Disturbance - General,2,ASSISTED,citizen,91910,400 BLOCK BROADWAY,,"400 BLOCK BROADWAY, Chula Vista, CA, 91910",32.634152,-117.090964,1,rooftop,400,Broadway,,,Chula Vista,CA,San Diego County,91910,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,012501,2000,2,060730125012000,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-23 11:31:25.493
32.6211345,-117.0987064,1:38pm,b1d9365ca42fb8ba6e75862a30898c70,2023-01-25,1:38pm,500 H St / 800 Marina Parkway,L007017/ L007027,Disturbance/ Assault,cvpd,disturbance/ assault,07027,2023-01-25 13:38:00,230125L00007027,2023-01-25 13:43:39.430,Assault,2,ASSISTED,officer,91910,700 BLOCK MARINA PW,2301111.0,"700 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-25 13:43:39.430
32.6348194,-117.091222,10:36am,daf5b97b50efec88bba7460a44d6ea66,2023-01-26,10:36am,394 Broadway,CVL07314,Restraining Order Violation,cvpd,restraining order violation,07314,2023-01-26 10:36:00,230126L00007314,2023-01-26 10:30:25.363,[Protected Call Type],2,ASSISTED,citizen,91910,300 BLOCK BROADWAY,2301147.0,"300 BLOCK BROADWAY, Chula Vista, CA, 91910",32.637314,-117.092607,1,rooftop,300,Broadway,,,Chula Vista,CA,San Diego County,91910,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,012501,1000,1,060730125011000,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-26 10:30:25.363
32.6295513,-117.0930871,2:18pm,3e2b5d0aa3310bfeb388c6fa6bd684ff,2023-01-27,2:18pm,698 H St.,CVL07691,Welfare Check,cvpd,welfare check,07691,2023-01-27 14:18:00,230127L00007691,2023-01-27 13:52:43.870,Check The Area,3,HANDLED NO REPORT,citizen,91910,600 BLOCK H ST,,"600 BLOCK H ST, Chula Vista, CA, 91910",32.631097,-117.089456,1,range_interpolation,600,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2008,2,060730127002008,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-01-27 13:52:43.870
32.6265725,-117.0777382,9:44am,3cecf17910d3cc64edd8554fd30df9bc,2023-02-05,9:44am,J ST. Marina,CVL10530,Welfare Check,cvpd,welfare check,10530,2023-02-05 09:44:00,230205L00010530,2023-02-05 09:40:12.950,Disturbance - General,3,ASSISTED,citizen,91910,700 BLOCK MARINA PW,,"700 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-05 09:40:12.950
32.6296603,-117.0938534,4:31pm,3656f1fae59c85ebf1fd2e3603cc55ba,2023-02-08,4:31pm,Woodlawn Ave/ H St,CVL011429,Narcotics ,cvpd,narcotics,11429,2023-02-08 16:31:00,230208L00011429,2023-02-08 12:34:13.703,Reckless Driver,3,HANDLED NO REPORT,citizen,91910,100 BLOCK BROADWAY,,"100 BLOCK BROADWAY, Chula Vista, CA, 91910",32.644534,-117.095017,1,rooftop,100,Broadway,,,Chula Vista,CA,San Diego County,91910,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,012502,3007,3,060730125023007,06073012502,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-08 12:34:13.703
32.6501786,-117.0879108,2:31pm,133fc6a7567ea31d0283867bdbf8a59f,2023-02-12,2:31pm,20 Fourth Ave.,CVL12738,Welfare Check,cvpd,welfare check,12738,2023-02-12 14:31:00,230212L00012738,2023-02-12 14:46:57.920,[Protected Call Type],2,ASSISTED,citizen,91910,1 BLOCK FOURTH AV,,"1 BLOCK FOURTH AV, Chula Vista, CA, 91910",32.650685,-117.088005,1,range_interpolation,1,4th Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012401,1024,1,060730124011024,06073012401,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-12 14:46:57.920
32.6332598,-117.0939625,4:51pm,24e7ced12192e0bb44cfe4a77dc9ed9f,2023-02-15,4:51pm,400 Oaklawn Ave,CVL013742,Suspicious person ,cvpd,suspicious person,13742,2023-02-15 16:51:00,230215L00013742,2023-02-15 16:42:29.830,Suspicious Person,3,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-15 16:42:29.830
32.630089,-117.0937271,2:32pm,e9487770ed095dc3fd74ea4eebdcb74a,2023-02-18,2:32pm,695 H St.,CVL14678,Suspicious Person,cvpd,suspicious person,14678,2023-02-18 14:32:00,230218L00014678,2023-02-18 14:27:01.750,Assault,2,ASSISTED,citizen,91910,600 BLOCK H ST,2302320.0,"600 BLOCK H ST, Chula Vista, CA, 91910",32.631097,-117.089456,1,range_interpolation,600,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2008,2,060730127002008,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-18 14:27:01.750
32.6285364,-117.1045304,12:22pm,1e763525a4399567b40af034951cf636,2023-02-19,12:22pm,900 Bayside Pkwy.,CVL14947,Vandalism,cvpd,vandalism,14947,2023-02-19 12:22:00,230219L00014947,2023-02-19 12:27:39.840,Vandalism,2,ASSISTED,citizen,91910,700 BLOCK MARINA PW,,"700 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-19 12:27:39.840
32.6297638,-117.0936923,12:25pm,93272ab61096fb0952a84f7fe155a405,2023-02-26,12:25pm,700 H St,CVL17188,Mental Health call,cvpd,mental health call,17188,2023-02-26 12:25:00,230226L00017188,2023-02-26 12:17:29.100,[Protected Call Type],3,ASSISTED,citizen,91910,700 BLOCK H ST,2302712.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-02-26 12:17:29.100
32.6301958,-117.0932675,4:23pm,14d481a5bdee5ed9e5a9f43745c941ae,2023-03-02,4:23pm,689 H St.,CVL18560,Suspicious Person,cvpd,suspicious person,18560,2023-03-02 16:23:00,230302L00018560,2023-03-02 16:35:37.373,Disturbance - General,3,ASSISTED,citizen,91910,600 BLOCK H ST,,"600 BLOCK H ST, Chula Vista, CA, 91910",32.631097,-117.089456,1,range_interpolation,600,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2008,2,060730127002008,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-02 16:35:37.373
32.630147,-117.094228,9:48am,b3b6357c35ea4346cc0a395562594209,2023-03-05,9:48am,745 H St.,CVL19293,Welfare Check,cvpd,welfare check,19293,2023-03-05 09:48:00,230305L00019293,2023-03-05 10:04:27.687,[Protected Call Type],2,ASSISTED,citizen,91910,700 BLOCK H ST,2303072.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-05 10:04:27.687
