lat_map,lon_map,time,id,date_x,time_s,address_map,incident_id,type,department,clean-type,match,population_exposed,households_exposed,total_blocks,date_y
32.6514513,-117.0941101,2:52pm,0f9f9341926350f10305571637ff7855,2021-07-09,2:52pm,75 N BROADWAY,L056946,PERSON DOWN,cvpd,person down,56946,6755.0,2609.0,24.0,2021-07-09
32.5984673,-117.0690559,12:19pm,cf79878b5470aed06f5b2da575420616,2021-07-09,12:19pm,400 ANITA,L056901,FAMILY DISTURBANCE,cvpd,family disturbance,56901,2326.0,842.0,2.0,2021-07-09
32.6119639,-117.068881,1:06pm,27f3647fae545bb369885ca77e48e0de,2021-07-09,1:06pm,1148 3RD,L056921,RESIDENTIAL BURGLARY,cvpd,residential burglary,56921,3672.0,1365.0,3.0,2021-07-09
32.6462585,-117.0723257,1:00pm,85df477c6fd9850d81954c901c30885a,2021-07-09,1:00pm,90 BONITA RD,L056913,FIGHT,cvpd,fight,56913,5722.0,2501.0,27.0,2021-07-09
32.5984673,-117.0690559,12:24pm,6385690ee980e6002eab6a964cc87a07,2021-07-09,12:24pm,400 ANITA,L056901,FAMILY DISTURBANCE,cvpd,family disturbance,56901,7678.0,2856.0,9.0,2021-07-09
32.6079079,-117.0623249,11:15am,2ff589fe0891e920c2b8cb95261b6d04,2021-07-09,11:15am,200 PALOMAR,L056888,PERSON DOWN,cvpd,person down,56888,7106.0,2594.0,9.0,2021-07-09
32.6506311,-117.0790269,11:09am,f00f43cc2fef344d16a2c6059c69612c,2021-07-09,11:09am,200 CHULA VISTA ST,L056822,WELFARE CHECK,cvpd,welfare check,56822,2475.0,1045.0,16.0,2021-07-09
32.6073368,-117.0800285,10:46am,9d0c14ec0ecff1bfe790025d6da285f8,2021-07-09,10:46am,BROADWAY/OXFORD,L056867,PERSON WALKING IN TRAFFIC,cvpd,person walking in traffic,56867,,,,
32.6141104,-117.0826837,10:08am,14fe07c2085afa8b466918e76ddba8ad,2021-07-09,10:08am,BROADWAY/MOSS,L056870,DOMESTIC VIOLENCE,cvpd,domestic violence,56870,4682.0,1684.0,6.0,2021-07-09
32.6333019,-117.0808184,1:39pm,c2d408b06c1d941eb1ee3a7d15be0c92,2021-07-09,1:39pm,4TH/H,L056919,OFFICER ASSIST,cvpd,officer assist,56919,,,,
32.61740325,-117.07165289,6:28pm,5b39dd0b82cf39803d80393716edded5,2021-07-09,6:28pm,330 Moss St,,,cvpd,,,9261.0,2835.0,24.0,2021-07-10
32.603433,-117.0787207,9:53am,6ca9630856aa57342a0eff23481bceac,2021-07-09,9:53am,BROADWAY/PALOMAR,L056851,SIGNALS OUT,cvpd,signals out,56851,9430.0,3244.0,11.0,2021-07-09
32.61740652,-117.07166278,2:55pm,feb4648140395691f9b41700eec545a3,2021-07-10,2:55pm,4TH/OXFORD,L057268,PERSON DOWN,cvpd,person down,57268,7740.0,2662.0,11.0,2021-07-10
32.6138623,-117.081224,9:31am,6415ce3ceeebcd866f5cf9f97f198ad6,2021-07-10,9:31am,571 MOSS,L057203,TRESPASS,cvpd,trespass,57203,5936.0,2109.0,9.0,2021-07-10
32.6385214,-117.0473333,10:16am,f9936a49a028e8972282d2d99142648e,2021-07-10,10:16am,400 E H ,L05721,MENTAL ISSUE,cvpd,mental issue,05721,3950.0,1436.0,22.0,2021-07-10
32.61741154,-117.07166857,10:54am,5482df2520da4c3888a19cfe216d5d71,2021-07-10,10:54am,330 Moss St,,,cvpd,,,3672.0,1365.0,3.0,2021-07-10
32.6099794,-117.08106,1:01pm,4d32fd97d988c95ed19c1908db5e5ad1,2021-07-10,1:01pm,BROADWAY/NAPLES,L057250,SUSPICIOUS PERSON,cvpd,suspicious person,57250,6539.0,2177.0,13.0,2021-07-10
32.6144239,-117.0723748,1:55pm,fa97b9cd79592e81827e7cfdeec6d0f7,2021-07-10,1:55pm,1067 4TH,L057217,DOMESTIC VIOLENCEE,cvpd,domestic violencee,57217,,,,
32.5980661,-117.0769718,1:56pm,5406b1e2a557dc8c613f53404808d770,2021-07-10,1:56pm,1610 BROADWAY,L057231,ARMED SUSPICIOUS PERSON,cvpd,armed suspicious person,57231,,,,
32.6318885,-116.9484716,1:58pm,8bb17a3a291873487568aca327384424,2021-07-10,1:58pm,1000 OLYMPIC PARKWAY,L057227,TRAFFIC HAZARD,cvpd,traffic hazard,57227,,,,
32.634122,-117.0909691,1:58pm,50110c361714e19e432ea1ae2912324a,2021-07-10,1:58pm,400 BROADWAY,L057264,PERSON CAUSING A DISTURBANCE,cvpd,person causing a disturbance,57264,6234.0,2168.0,18.0,2021-07-10
32.6100684,-117.0809252,3:34pm,d460c2b007b33505d76fd954174f6113,2021-07-10,3:34pm,1000 BROADWAY,L057250,SUSPICIOUS PERSON,cvpd,suspicious person,57250,,,,
32.6221572,-117.0862575,4:01pm,6d46c752ad99e62cc4f65fe06ae32fee,2021-07-10,4:01pm,730 BROADWAY,CV2108638,FOOT PURSUIT,cvpd,foot pursuit,08638,3947.0,1471.0,23.0,2021-07-10
32.6146104,-117.0332715,5:03pm,a6cba24950bfec1eb9088009a09acd02,2021-07-10,5:03pm,PALOMAR/OLEANDER,L057289,ASSIST FD WITH REPORT OF SMOKE,cvpd,assist fd with report of smoke,57289,3771.0,1139.0,22.0,2021-07-11
32.63998529,-117.08270027,5:48pm,3e233d8d176c374a2d8d215b4fd46a35,2021-07-10,5:48pm,315 4th Ave,,,cvpd,,,4642.0,1704.0,23.0,2021-07-11
32.634122,-117.0909691,2:25pm,131ccc080cc40e83410164a026e0f342,2021-07-11,2:25pm,400 BROADWAY,L057586,WEAPON THREAT,cvpd,weapon threat,57586,5611.0,2149.0,11.0,2021-07-11
32.5949623,-117.0895335,2:47pm,2e6c174d37a44f80cc1b1b5a45a5d611,2021-07-11,2:47pm,I5/MAIN,L057583,HIT AND RUN,cvpd,hit and run,57583,,,,
32.6099128,-117.0816837,2:30pm,3360bd2bd0e4351719cf1c72f5f00e92,2021-07-11,2:30pm,1100 BROADWAY,L057593,MENTAL ISSUE,cvpd,mental issue,57593,5536.0,1859.0,11.0,2021-07-11
32.6100196,-117.0912704,1:52pm,1d5da18367bfe212e37f4e404d969b95,2021-07-11,1:52pm,1031 BAY,L057580,PERSON DOWN,cvpd,person down,57580,7320.0,2333.0,23.0,2021-07-11
32.5913411,-117.0482362,4:25pm,791fd73b03c4833667782baae6946392,2021-07-11,4:25pm,300 DATE,L057620,WEAPON THREAT/GUN,cvpd,weapon threat/gun,57620,10444.0,3611.0,22.0,2021-07-11
32.6514354,-117.0898889,12:44pm,df6615ac4bc63e221b20654c15287724,2021-07-11,12:44pm,40 N 4TH,L057536,DOMESTIC VIOLENCE,cvpd,domestic violence,57536,,,,
32.6307715,-117.088896,11:13am,43342a71042ee8aa4891807112b1e696,2021-07-11,11:13am,BROADWAY/H,CV2108674,HIT AND RUN,cvpd,hit and run,08674,7224.0,2809.0,21.0,2021-07-11
32.62108,-116.9370228,12:23pm,fe94f6799b7217acbde52ae2cb1e99b8,2021-07-11,12:23pm,OLYMPIC/WUESTE,L057553,TRAFFIC COLLISION,cvpd,traffic collision,57553,8118.0,3011.0,43.0,2021-07-11
32.6386874,-117.0967379,11:41am,41b0b0fb5abf7f8f67c5ab80fb47e20e,2021-07-11,11:41am,245 WOODLAWN,CV2108674,DOMESTIC VIOLENCE W/GUN,cvpd,domestic violence w/gun,08674,9104.0,3470.0,26.0,2021-07-11
32.6365555,-117.0188695,11:01am,4705c289e4b4e6102170b21f53daff0d,2021-07-11,11:01am,870 AMENA CT,L057530,SUSPICIOUS PERSON,cvpd,suspicious person,57530,2518.0,782.0,6.0,2021-07-11
32.6355718,-117.0726737,10:05am,05df2caebcebed508f7d8c3c6758dc7b,2021-07-11,10:05am,2ND/H,L057520,TRAFFIC COLLISION,cvpd,traffic collision,57520,3458.0,1445.0,10.0,2021-07-11
32.652603,-116.953804,12:43pm,9a3e72316d0db82ce00ccccbc0332226,2021-07-11,12:43pm,861 SHOWROOM PL,L057569,DOMESTIC VIOLENCE,cvpd,domestic violence,57569,8352.0,2632.0,25.0,2021-07-11
32.5875574,-117.010765,12:27pm,c83ef3981b64f14f94a1133369e48847,2021-07-12,12:27pm,2052 Entertainment Cir.,CVL57864,Assault,cvpd,assault,57864,3002.0,845.0,19.0,2021-07-12
32.604467,-117.0610123,4:58pm,914b0834115937ab965392282c91116b,2021-07-12,4:58pm,200 Quintard St.,CVL57925,Subject Causing Disturbance,cvpd,subject causing disturbance,57925,8642.0,3091.0,10.0,2021-07-12
32.6367103,-117.1004393,4:02pm,7a97dfa6b0538406f55196ae8c64bf27,2021-07-12,4:02pm,200 Bay Blvd.,CVL57914,Subject Causing Disturbance,cvpd,subject causing disturbance,57914,4020.0,1771.0,10.0,2021-07-12
32.630241,-117.0873905,3:30pm,7fd8862cfa2717739fb9e0217e3bffe7,2021-07-12,3:30pm,555 Broadway,CVL57901,Subject Causing Disturbance,cvpd,subject causing disturbance,57901,,,,
32.622947,-116.9897566,1:50pm,beb96eb6cfe09e59b3beecd4edd9b46c,2021-07-12,1:50pm,Olympic Pkwy./ SR-125,CVL57874,DUI,cvpd,dui,57874,,,,
32.6457082,-117.0947431,1:26pm,9f40d227bbf64e77991c0c9fc435e4c5,2021-07-12,1:26pm,75 N. Broadway,CVL57875,Welfare Check,cvpd,welfare check,57875,821.0,360.0,5.0,2021-07-12
32.6220554,-117.0405308,12:57pm,b27f5542e8a226244842e85959b2e76f,2021-07-12,12:57pm,I-805/ Main St.,CVL57866,Welfare Check,cvpd,welfare check,57866,12030.0,3609.0,27.0,2021-07-12
32.6353413,-116.9894918,12:57pm,6232b4674a54703fed73d8115e59c7ae,2021-07-12,12:57pm,1100 Bellena Ave.,CVL57859,Suspicious Person,cvpd,suspicious person,57859,4562.0,1393.0,10.0,2021-07-12
32.634122,-117.0909691,12:06pm,e130dbc23fad16a6fda4452338982414,2021-07-12,12:06pm,400 Broadway,CVL57839,Subject Causing Disturbance,cvpd,subject causing disturbance,57839,3558.0,1250.0,10.0,2021-07-12
32.64013932,-116.9992217,9:50am,fcf5663da3a5bb9a74c5abd4a70aff8c,2021-07-12,9:50am,Hillside Dr./ Riesling Ter.,CVL57820,Suspicious Person,cvpd,suspicious person,57820,3569.0,1186.0,11.0,2021-07-12
32.627937,-117.0412309,11:39am,a20b84d80af94d4a1fd2a399af343cf8,2021-07-12,11:39am,500 Telegraph Canyon Rd.,CVL57825,Subject Causing Disturbance,cvpd,subject causing disturbance,57825,5361.0,1680.0,19.0,2021-07-12
32.6313245,-117.0468365,11:30am,bb024fe266ccc32bc1898e6c96925684,2021-07-12,11:30am,800 Nacion Ave.,CVL57844,Assault,cvpd,assault,57844,,,,
32.6137073,-117.0691405,11:16am,f4b590064ed1e123bec9379b8420cb0c,2021-07-12,11:16am,300 Naples St.,CVL57834,Vandalism,cvpd,vandalism,57834,7040.0,2495.0,18.0,2021-07-12
32.6294406,-117.0523725,10:28am,9ea2d7fe6f04420b7c8edefbbb70fce8,2021-07-12,10:28am,200 Camino Entrada,CVL57830,Suspicious Person,cvpd,suspicious person,57830,4737.0,1740.0,26.0,2021-07-12
32.6306814,-117.0328673,10:16am,fbe3bf9beedde980c70c3545f03f2fed,2021-07-12,10:16am,750 Paseo Del Rey,CVL57825,Subject Causing Disturbance,cvpd,subject causing disturbance,57825,4395.0,1352.0,13.0,2021-07-12
32.6105634,-117.0809942,10:14am,1665169b17e1ab7974fc7265525154e9,2021-07-12,10:14am,1097 Broadway,CVL57823,Subject Causing Disturbance,cvpd,subject causing disturbance,57823,5140.0,1750.0,8.0,2021-07-12
32.6213721,-117.0272768,9:26am,be10eb3be3cce5243d5c55dadbcecebd,2021-07-12,9:26am,1201 Medical Center Dr.,CVL57786,Suspicious Person,cvpd,suspicious person,57786,7221.0,2342.0,17.0,2021-07-12
32.6443428,-117.0814538,11:58am,4de0a2660333160cd5151cd03cdac93a,2021-07-12,11:58am,300 E St.,CVL57846,Person Down,cvpd,person down,57846,1193.0,455.0,8.0,2021-07-12
32.596614020211,-117.021563539355,2:46pm,f4861ddf2a3e4e2b698aeaf5c130747e,2021-07-13,2:46pm,739 Design Ct,,,cvpd,,,430.0,124.0,1.0,2021-07-13
32.6400929,-117.0704043,4:12pm,737a37060e6cfc28cca99b087815104e,2021-07-13,4:12pm,400 First Ave.,CVL58223,Domestic Violence,cvpd,domestic violence,58223,2986.0,1255.0,18.0,2021-07-13
32.5977906002576,-117.02117189926,3:21pm,cb6ac060e8a888984ec6f734a515abd4,2021-07-13,3:21pm,1800 Maxwell Rd,,,cvpd,,,430.0,124.0,1.0,2021-07-13
32.6358678,-117.0992377,3:47pm,5ccdaff8ce9b014d9ecf3ad71e5445f4,2021-07-13,3:47pm,800 Lagoon Dr.,CVL58217,Collision,cvpd,collision,58217,5045.0,2137.0,18.0,2021-07-13
32.6430318,-117.0942273,4:30pm,22d4563fda70a46631be96e5c0640f4e,2021-07-13,4:30pm,600 Flower St.,CVL58227,Person Down,cvpd,person down,58227,5561.0,2159.0,14.0,2021-07-13
32.5978288675502,-117.021179795161,3:37pm,281e49b6f1d692c095a5ccde46af43d6,2021-07-13,3:37pm,1800 Maxwell Rd,,,cvpd,,,430.0,124.0,1.0,2021-07-13
32.6239972,-117.0731406,4:52pm,67fbaa71a0946f4ce5ec92b6cab1fb00,2021-07-13,4:52pm,800 Third Ave.,CVL58219,Suspicious Circumstances,cvpd,suspicious circumstances,58219,2498.0,869.0,8.0,2021-07-13
32.6268891,-116.9366714,5:22pm,e75cf37ce679070cdf254619330cbc93,2021-07-13,5:22pm,2800 Olympic Pkwy.,CVL58237,Collision,cvpd,collision,58237,4071.0,1652.0,21.0,2021-07-14
32.6268891,-116.9366714,5:30pm,374fbe742344ca71882f67a3242ecc32,2021-07-13,5:30pm,2800 Olympic Pkwy.,CVL58234,Traffic Hazard,cvpd,traffic hazard,58234,,,,
32.6239971,-117.0867376,5:59pm,b064fdc0d0bc43680eae2e266a8ce770,2021-07-13,5:59pm,Broadway/ J St.,CVL58242,Stolen Vehicle,cvpd,stolen vehicle,58242,3355.0,1219.0,17.0,2021-07-14
32.5966239075966,-117.021559954082,2:38pm,6adea635f1acd5361518185aecd5dda3,2021-07-13,2:38pm,739 Design Ct,,,cvpd,,,430.0,124.0,1.0,2021-07-13
32.6343963,-117.0908043,4:51pm,60e4087279ab8685cafd41d61dabcb07,2021-07-13,4:51pm,Broadway/ G St.,CVL58224,Welfare Check,cvpd,welfare check,58224,6503.0,2537.0,11.0,2021-07-13
32.6467949,-117.0731552,1:30pm,d46d04622de1dfcce43c79bc41c02de8,2021-07-13,1:30pm,100 E St.,CVL58175,Traffic Hazard,cvpd,traffic hazard,58175,2095.0,892.0,17.0,2021-07-13
32.5994788,-117.0423078,9:51am,bbe95bf925aa2b738435e0642ebd256f,2021-07-13,9:51am,200 Malito Ct.,CVL58098,Welfare Check,cvpd,welfare check,58098,12558.0,3970.0,30.0,2021-07-13
32.6378566,-117.092163,1:20pm,3200142ea7bf99542c6b39d6e7ed0279,2021-07-13,1:20pm,300 Broadway,CVL58160,Subject Causing Disturbance,cvpd,subject causing disturbance,58160,4324.0,1869.0,6.0,2021-07-13
32.6170985,-117.0841159,1:22pm,fcf3ec4bfdd1c99cc76b7f7dc5d082d3,2021-07-13,1:22pm,900 Broadway,CVL58178,Domestic Violence,cvpd,domestic violence,58178,5936.0,2109.0,9.0,2021-07-13
32.6603499,-117.0343996,9:21am,66acc2b83213d553762d364cd1f43664,2021-07-13,9:21am,4340 Bonita Rd.,CVL58088,Stolen Vehicle,cvpd,stolen vehicle,58088,7546.0,2537.0,19.0,2021-07-13
32.6098649,-117.0813317,9:38am,1546005b1d04cc1b55942ff98ae91d3f,2021-07-13,9:38am,Broadway/ Naples St.,CVL58074,Traffic Hazard,cvpd,traffic hazard,58074,17053.0,6106.0,24.0,2021-07-13
32.5994788,-117.0423078,10:28am,eddfc2cbcf3937ba7fba39b47b616f2c,2021-07-13,10:28am,200 Malito Ct.,CVL58098,Welfare Check,cvpd,welfare check,58098,11647.0,3485.0,29.0,2021-07-13
32.605602,-117.0569062,10:53am,f5e977b591f57ab169e772ee5d4d35dc,2021-07-13,10:53am,100 Quintard St.,CVL58128,Unknown Problem,cvpd,unknown problem,58128,7833.0,2694.0,15.0,2021-07-13
32.5947433,-117.0645045,9:45am,e527be592e1a97afc5d69f49c4d41dea,2021-07-13,9:45am,Third Ave./ Main St.,CVL58051,Welfare Check,cvpd,welfare check,58051,,,,
32.627495,-117.074509,11:54am,f554576ea6cb986d5e7218f1dbeadc3f,2021-07-13,11:54am,Third Ave./ J St.,CVL58152,Traffic Hazard,cvpd,traffic hazard,58152,2456.0,861.0,7.0,2021-07-13
32.7713362445788,-116.9242889,12:15pm,b6f4503ecd74db3a34138e5b3b462e05,2021-07-13,12:15pm,,058079,Officer safety for SIU OP,cvpd,officer safety for siu op,58079,,,,
32.6099128,-117.0816837,12:32pm,cb9edf40d2767fc4681ab1faa7ad56c8,2021-07-13,12:32pm,1100 Broadway,CVL58157,Traffic Hazard,cvpd,traffic hazard,58157,6114.0,2070.0,10.0,2021-07-13
32.6378566,-117.092163,1:18pm,b2bc5ea06115d0c0d4a91e57c2ce27c2,2021-07-13,1:18pm,300 Broadway,CVL58160,Subject Causing Disturbance,cvpd,subject causing disturbance,58160,306.0,130.0,1.0,2021-07-13
32.6277273,-117.0748677,11:43am,1f246bae56bc6f34848b9e2554e75380,2021-07-13,11:43am,690 Third Ave.,CVL58108,Welfare Check,cvpd,welfare check,58108,3235.0,1395.0,13.0,2021-07-13
32.5955032,-117.0472233,5:27pm,67885192bed5c074e8e03974b7f98a0d,2021-07-14,5:27pm,389 ORANGE,L058521,DUI NOW,cvpd,dui now,58521,8307.0,2814.0,18.0,2021-07-15
32.6063724,-117.0857519,5:10pm,c32cee308299c9e072d1e5f6ab01a2de,2021-07-14,5:10pm,690 OXFORD,L058515,PERSON CAUSING A DISTURBANCE,cvpd,person causing a disturbance,58515,6740.0,2236.0,12.0,2021-07-15
32.63997357,-117.08269245,1:08pm,637cce5e2185ff498b1ed3deb6dd58ed,2021-07-14,1:08pm,315 4th Ave,,,cvpd,,,7160.0,2979.0,9.0,2021-07-14
32.63997003,-117.08271388,4:59pm,a069a982e5700b70c72b6983ec323141,2021-07-14,4:59pm,300 1ST,L058510,TRAFFIC HAZARD,cvpd,traffic hazard,58510,1993.0,713.0,13.0,2021-07-14
32.6176054,-117.0840547,3:20pm,335fd735e968f2ac2e2a0dd11402f2dc,2021-07-14,3:20pm,4TH/L,L058480,FELONY HIT AND RUN,cvpd,felony hit and run,58480,2388.0,812.0,4.0,2021-07-14
32.6372782,-117.092601,2:44pm,d9b970cd8f60911293bee350840ee981,2021-07-14,2:44pm,600 F,L058456,VANDALISM/FIGHT,cvpd,vandalism/fight,58456,,,,
32.6367083,-117.0913599,1:52pm,9384c103111deb0cab3bb1a8a6040968,2021-07-14,1:52pm,333 BROADWAY,L058448,DOMESTIC VIOLENCE,cvpd,domestic violence,58448,6542.0,2715.0,12.0,2021-07-14
32.6372782,-117.092601,1:30pm,b57c245b0eabc889f2924c1641f1fe8d,2021-07-14,1:30pm,600 F,L058456,VANDALISM/FIGHT,cvpd,vandalism/fight,58456,4966.0,2108.0,15.0,2021-07-14
32.6367171,-117.0962118,12:58pm,8201f167f6adf5df6c4f8c06136639d9,2021-07-14,12:58pm,700 F,L058438,VANDALISM JUST/GRAFFITI,cvpd,vandalism just/graffiti,58438,4020.0,1771.0,5.0,2021-07-14
32.625627,-117.0273984,11:45am,0f8527142d119094517fc26a13c52f0e,2021-07-14,11:45am,TELEGRAPH CANYON RD,L058406,TRAFFIC HAZARD,cvpd,traffic hazard,58406,,,,
32.6957024,-117.1684127,12:13pm,94b994598a027703989fcb5e68451b4e,2021-07-14,12:13pm,1425 2ND,L058430,DOMESTIC VIOLENCE,cvpd,domestic violence,58430,7270.0,2546.0,17.0,2021-07-14
32.6392425,-117.0976159,11:51am,3ca5d144f76911ccc2563a218373ac38,2021-07-14,11:51am,710 E,L058427,PERSON CAUSING A DISTURBANCE,cvpd,person causing a disturbance,58427,5507.0,2102.0,16.0,2021-07-14
32.5952548,-117.0688921,11:03am,8123c9a0560e1f719aebcc559f54f711,2021-07-14,11:03am,4TH/MAIN,L058415,VEHICLE BURGLARY,cvpd,vehicle burglary,58415,15130.0,5295.0,27.0,2021-07-14
32.6233006,-116.9977051,10:30am,2fbe8254793552da491b4dd8fe87581c,2021-07-14,10:30am,1392 E PALOMAR,L058403,ASSAULT,cvpd,assault,58403,9159.0,3095.0,28.0,2021-07-14
32.6168584,-117.083089,10:20am,1f8f3b2d91889270ec87ed7547656d9f,2021-07-14,10:20am,586 L,L058392,PERSONS CAUSING A DISTURBANCE,cvpd,persons causing a disturbance,58392,3420.0,1259.0,9.0,2021-07-14
32.6284902,-116.9798675,9:24am,422a9795aa0d54175e9f8dd46c574845,2021-07-14,9:24am,1300 BURGANDY,L058379,RESTRAINING ORDER VIOLATION,cvpd,restraining order violation,58379,3212.0,1034.0,24.0,2021-07-14
32.6090894,-117.0718444,7:59am,d3e6c9bdd59354096e6964a5feb6a1c8,2021-07-14,7:59am,400 Oxford St,CV2108778,Restraining order violation,cvpd,restraining order violation,08778,2014.0,591.0,3.0,2021-07-14
32.6131333,-117.0830002,12:43pm,71c33ab407af24255d0a425056019f84,2021-07-14,12:43pm,1010 BROADWAY,L058411,PERSONS CAUSING A DISTURBANCE,cvpd,persons causing a disturbance,58411,,,,
32.6367198,-117.0297326,1:42pm,7ee8776b52eba8189923a055ae3fcb87,2021-07-15,1:42pm,770 PLAZA CT,L058750,PERSON CAUSING A DISTURBANCE,cvpd,person causing a disturbance,58750,5765.0,1992.0,9.0,2021-07-15
32.6298929,-117.0955721,5:28pm,1dd2d6ffbad3fb0cb9e2d856f53783e9,2021-07-15,5:28pm,H ST TROLLEY,L058802,PERSON DOWN,cvpd,person down,58802,7331.0,2777.0,13.0,2021-07-16
32.6116149,-116.9667101,5:10pm,398902e080976cd25105e6a9da2eaadf,2021-07-15,5:10pm,1900 MILLENIA,L058799,FIGHT,cvpd,fight,58799,405.0,315.0,3.0,2021-07-16
32.681301,-117.097679,2:33pm,d5502dcb0b6774bdf5a76bf8ef69c5bc,2021-07-15,2:33pm,1000 5TH,L058772,STRUCTURE FIRE,cvpd,structure fire,58772,5088.0,1773.0,8.0,2021-07-15
32.6269482,-117.0874527,2:30pm,4bf76163fedcb3cf2cd673f4a6ff2953,2021-07-15,2:30pm,619 BROADWAY,L058751,PERSON DOWN,cvpd,person down,58751,,,,
32.6152437,-117.0893603,2:29pm,21159d330846512005cc3b97201e2c85,2021-07-15,2:29pm,690 L,L058745,UNKNOWN PROBLEM,cvpd,unknown problem,58745,,,,
32.6193245,-117.0492409,2:06pm,55a16a7b49f328fee9f913198434ece5,2021-07-15,2:06pm,MONSERATE/E. NAPLES,L058764,TRAFFIC COLLISION,cvpd,traffic collision,58764,5775.0,1889.0,18.0,2021-07-15
32.6298929,-117.0955721,1:21pm,71c3145560aed6fbf726e2c203b11a8a,2021-07-15,1:21pm,H/E STREET TROLLEY STATIONS,LAOAMTS,ASSIST MTS WITH PERSON DOWN,cvpd,assist mts with person down,OAMTS,11536.0,4295.0,39.0,2021-07-15
32.6057545,-117.0663633,9:30am,c7bc4db2555797a9982c9ff5ca6f8cb3,2021-07-15,9:30am,3RD/D,L058673,DOMESTIC VIOLENCE,cvpd,domestic violence,58673,2572.0,1004.0,12.0,2021-07-15
32.6066251,-117.0829019,12:37pm,9ad49a237e7aa1ab29bc358db58c3b64,2021-07-15,12:37pm,1150 BROADWAY,L058737,VEHICLE BURGLARY,cvpd,vehicle burglary,58737,7691.0,2491.0,13.0,2021-07-15
32.6375501,-117.0925037,12:22pm,d7b6b55b11bac5cf5bf70e24161bee11,2021-07-15,12:22pm,BROADWAY/F,L058727,STOLEN CAR,cvpd,stolen car,58727,6556.0,2724.0,13.0,2021-07-15
32.6375501,-117.0925037,12:17pm,b6ec106977a5eca946720c89fd285645,2021-07-15,12:17pm,BROADWAY/F,L058727,STOLEN CAR,cvpd,stolen car,58727,1142.0,493.0,2.0,2021-07-15
32.65461,-116.9573775,10:49am,498cf2ad88d90c9f517d923de1a1765c,2021-07-15,10:49am,1200 WATERLINE,L058714,AUTO THEFT,cvpd,auto theft,58714,7262.0,2336.0,24.0,2021-07-15
32.6105634,-117.0809942,9:57am,5b2ab7083df85743c9680ef0ff6cab2d,2021-07-15,9:57am,1097 BROADWAY,L058683,PERSON CAUSING A DISTURBANCE,cvpd,person causing a disturbance,58683,5064.0,1737.0,7.0,2021-07-15
32.637647,-117.0652284,9:48am,8f44af6923e462760741bd5456ef8cd1,2021-07-15,9:48am,HILLTOP/H,L058680,TRAFFIC COLLISION,cvpd,traffic collision,58680,3540.0,1394.0,16.0,2021-07-15
32.64019,-117.0975491,12:59pm,78804146d62ca894bc5b5ad03afb845e,2021-07-15,12:59pm,200 WOODLAWN,L058730,RECKLESS DRIVERS,cvpd,reckless drivers,58730,,,,
32.660009,-117.0373623,1:08pm,00aa8a8a5afed2029e4617ff068edec1,2021-07-16,1:08pm,4200 Bonita Rd.,CVL59025,Suspicious Person,cvpd,suspicious person,59025,6113.0,2066.0,19.0,2021-07-16
32.6220697603329,-117.078813433809,1:09pm,867114e6eae935a6bda911eb5130c223,2021-07-16,1:09pm,600 K St,,,cvpd,,,0.0,0.0,1.0,2021-07-16
32.6220553948859,-117.078818725583,1:12pm,e52719c3c879b16b4be4901d2f3614d2,2021-07-16,1:12pm,600 K St,,,cvpd,,,0.0,0.0,1.0,2021-07-16
32.6220168382158,-117.078785437026,1:19pm,4f382fd3f6e7930181550f7c2c093178,2021-07-16,1:19pm,600 K St,,,cvpd,,,0.0,0.0,1.0,2021-07-16
32.638435,-117.090103,1:20pm,74f917031e04bd3d26304b1efa1bc012,2021-07-16,1:20pm,Beech Ave./ F St.,CVL59022,Stolen Vehicle,cvpd,stolen vehicle,59022,3261.0,1308.0,13.0,2021-07-16
32.61368,-117.0828014,1:29pm,e241b6b5ede7cca487e5e2ddd8a6763b,2021-07-16,1:29pm,600 Moss St.,CVL59035,Vehicle Theft,cvpd,vehicle theft,59035,7504.0,2520.0,17.0,2021-07-16
32.6220247356378,-117.078835849538,1:36pm,b344dfecb8e9815ba7047a8f39e77e7d,2021-07-16,1:36pm,600 K St,,,cvpd,,,0.0,0.0,1.0,2021-07-16
32.6220283902671,-117.078835639809,1:42pm,dc90f0f643698727d86904c3e564d43c,2021-07-16,1:42pm,600 K St,,,cvpd,,,0.0,0.0,1.0,2021-07-16
32.6220305762588,-117.078799156074,1:46pm,8db484c867eae33ec2158d77f0182a34,2021-07-16,1:46pm,600 K St,,,cvpd,,,0.0,0.0,1.0,2021-07-16
32.6413353,-117.0935216,2:28pm,be295be2d037ccb2ba4c0dd60ddf698a,2021-07-16,2:28pm,600 E St.,CVL59042,Hit and Run,cvpd,hit and run,59042,3889.0,1497.0,13.0,2021-07-16
32.6047624,-117.0810631,2:13pm,0a07d355b0fc41264238a031ef150f4c,2021-07-16,2:13pm,1240 Broadway,CVL59051,Suspicious Circumstances,cvpd,suspicious circumstances,59051,3600.0,1274.0,9.0,2021-07-16
32.6104273,-117.0818446,2:25pm,29804f6444b0788e1e3cba834cf45a16,2021-07-16,2:25pm,1096 Broadway,CVL59053,Subject Causing Disturbance,cvpd,subject causing disturbance,59053,,,,
32.6405684,-116.9660855,3:10pm,2ad871ce97c8455f25df221bf4a4eadb,2021-07-16,3:10pm,Eastlake Pkwy./ Clubhouse Dr.,CVL59064,Hit and Run,cvpd,hit and run,59064,1350.0,413.0,11.0,2021-07-16
